id;numCavite;indiceBSS;designationBSS;natureCavite;typeCavite;typeCaviteAppauvri;nomCavite;statut;confidentialite;raisonConfidentialite;organismeChxConfidentialite;reperageGeographique;positionnement;positionnementAppauvri;sourceCoordonnees;precisionXY;dateValidite;auteurDescription;dateMajCavite;lambertOuvrage;xOuvrage;yOuvrage;zOuvrage;xouvl2e;youvl2e;numInsee;commentaires;caviteAssociee;cUserSaisie;cDateSaisie;cUserModif;dateValidationSaisie;dateValidationDiffusion;userValidationSaisie;userValidationDiffusion;statutValidation;dangerosite;
"108287";"AQIAA0020805";;;"chambres et piliers";"carrière";"carriere";"Loustalot_03";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-23";"5";"379294.000000";"1975097.000000";;"379294";"1975097";"33084";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105851";"AQIAA0020806";;;"chambres et piliers";"carrière";"carriere";"Loustalot_01_Mirande";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-23";"5";"379041.000000";"1974861.000000";;"379041";"1974861";"33084";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108942";"AQIAA0020807";;;"galeries filantes";"carrière";"carriere";"Loustalot_02_Montet";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-23";"5";"379156.000000";"1974834.000000";;"379156";"1974834";"33084";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109003";"AQIAA0020808";;;"chambres et piliers";"carrière";"carriere";"Carcanac_02_Pinte_Raquine";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-23";"5";"379463.000000";"1974654.000000";;"379463";"1974654";"33084";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108121";"AQIAA0020809";;;"chambres et piliers";"carrière";"carriere";"Carcanac_01_Bastarade";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-23";"5";"379031.000000";"1974499.000000";;"379031";"1974499";"33084";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105965";"AQIAA0020810";;;"galeries filantes";"carrière";"carriere";"Carcanac_06";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-23";"5";"379227.000000";"1974336.000000";;"379227";"1974336";"33084";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"2644";"AQIAA0020811";;;"galeries filantes";"carrière";"carriere";"Carcanac_05";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-23";"5";"379245.000000";"1974337.000000";;"379245";"1974337";"33084";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108708";"AQIAA0020812";;;"galeries filantes";"carrière";"carriere";"Carcanac_04";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-23";"5";"379263.000000";"1974337.000000";;"379263";"1974337";"33084";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108990";"AQIAA0020813";;;"galeries filantes";"carrière";"carriere";"Carcanac_03";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-23";"5";"379300.000000";"1974345.000000";;"379300";"1974345";"33084";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"117023";"AQIAA0020814";;;"chambres et piliers";"carrière";"carriere";"Le_Moulin_Andouat";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-23";"5";"378817.000000";"1974170.000000";;"378817";"1974170";"33084";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105931";"AQIAA0020815";;;"chambres et galeries";"carrière";"carriere";"Bellevue_La_Tuillère";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-23";"5";"378648.000000";"1973713.000000";;"378648";"1973713";"33084";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106068";"AQIAA0020816";;;"chambres et piliers";"carrière";"carriere";"Quyot_01_Pasquette";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-11-20";"5";"391100.000000";"1997036.000000";;"391100";"1997036";"33356";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105882";"AQIAA0020817";;;"galeries filantes";"carrière";"carriere";"Quyot_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-24";"5";"391294.000000";"1996782.000000";;"391294";"1996782";"33356";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108163";"AQIAA0020818";;;"galeries filantes";"carrière";"carriere";"Quyot_03";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-24";"5";"391318.000000";"1996785.000000";;"391318";"1996785";"33356";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109204";"AQIAA0020819";;;"galeries filantes";"carrière";"carriere";"Mauvert_01_Jipon";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-23";"5";"385355.000000";"1969441.000000";;"385355";"1969441";"33241";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108917";"AQIAA0020820";;;"chambres et galeries";"carrière";"carriere";"Mauvert_02_La_Cote";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-23";"5";"385562.000000";"1969235.000000";;"385562";"1969235";"33241";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108791";"AQIAA0020821";;;"chambres et galeries";"carrière";"carriere";"Carpentey_01_Le_Mourey";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-24";"5";"389098.000000";"1998327.000000";;"389098";"1998327";"33259";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108178";"AQIAA0020822";;;"chambres et galeries";"carrière";"carriere";"Carpentey_02_Le_Mourey";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-24";"5";"389134.000000";"1998315.000000";;"389134";"1998315";"33259";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109211";"AQIAA0020823";;;"chambres et galeries";"carrière";"carriere";"Becède_01_Grand_Guilhem";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-24";"5";"389175.000000";"1998196.000000";;"389175";"1998196";"33259";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108948";"AQIAA0020824";;;"chambres et piliers";"carrière";"carriere";"Becède_02_Le_Sarrailley";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-24";"5";"389051.000000";"1998100.000000";;"389051";"1998100";"33259";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109119";"AQIAA0020825";;;"chambres et piliers";"carrière";"carriere";"Becède_03";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-24";"5";"389122.000000";"1998095.000000";;"389122";"1998095";"33259";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105600";"AQIAA0020826";;;"chambres et piliers";"carrière";"carriere";"Becède_04_Hourtet_Hortie";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-24";"5";"389258.000000";"1998131.000000";;"389258";"1998131";"33259";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108964";"AQIAA0020827";;;"chambres et piliers";"carrière";"carriere";"Caneveau_01_Laulan";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-24";"5";"389399.000000";"1998311.000000";;"389399";"1998311";"33259";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108706";"AQIAA0020828";;;"chambres et piliers";"carrière";"carriere";"Caneveau_02_Ridet";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-24";"5";"389601.000000";"1998422.000000";;"389601";"1998422";"33259";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108798";"AQIAA0020829";;;"chambres et piliers";"carrière";"carriere";"Terrachère";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-24";"5";"391337.000000";"1998185.000000";;"391337";"1998185";"33365";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109207";"AQIAA0020830";;;"chambres et piliers";"carrière";"carriere";"Belluie_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-21";"5";"380643.000000";"2007298.000000";;"380643";"2007298";"33553";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105695";"AQIAA0020831";;;"chambres et galeries";"carrière";"carriere";"Belluie_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-20";"M.BORDONNE";"2009-07-21";"5";"380778.000000";"2007313.000000";;"380778";"2007313";"33553";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108919";"AQIAA0020832";;;"chambres et galeries";"carrière";"carriere";"Château _Latour_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376295.000000";"1978865.000000";;"376295";"1978865";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105454";"AQIAA0020833";;;"chambres et galeries";"carrière";"carriere";"Château _Latour_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376320.000000";"1978852.000000";;"376320";"1978852";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108174";"AQIAA0020834";;;"chambres et galeries";"carrière";"carriere";"Château _Latour_03";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376357.000000";"1978832.000000";;"376357";"1978832";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108282";"AQIAA0020835";;;"chambres et galeries";"carrière";"carriere";"Château _Latour_04";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376382.000000";"1978809.000000";;"376382";"1978809";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108966";"AQIAA0020836";;;"chambres et piliers";"carrière";"carriere";"Château _Latour_05";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376532.000000";"1978866.000000";;"376532";"1978866";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"2627";"AQIAA0020837";;;"chambres et piliers";"carrière";"carriere";"Pinguey_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376721.000000";"1978821.000000";;"376721";"1978821";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106288";"AQIAA0020838";;;"galeries filantes";"carrière";"carriere";"Pinguey_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-30";"5";"376830.000000";"1978773.000000";;"376830";"1978773";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108909";"AQIAA0020839";;;"galeries filantes";"carrière";"carriere";"Pinguey_03";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-30";"5";"376839.000000";"1978772.000000";;"376839";"1978772";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108068";"AQIAA0020840";;;"chambres et piliers";"carrière";"carriere";"Gardeloup_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376634.000000";"1978581.000000";;"376634";"1978581";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105452";"AQIAA0020841";;;"chambres et piliers";"carrière";"carriere";"Fonbonne_01_Drouillard";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376470.000000";"1978492.000000";;"376470";"1978492";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"111328";"AQIAA0020842";;;"chambres et piliers";"carrière";"carriere";"Fonbonne_02_Drouillard";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376477.000000";"1978457.000000";;"376477";"1978457";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109127";"AQIAA0020843";;;"chambres et piliers";"carrière";"carriere";"Menut_01_Fonbonne";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376624.000000";"1978461.000000";;"376624";"1978461";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105771";"AQIAA0020844";;;"galeries filantes";"carrière";"carriere";"Menut_02_Piquet";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376771.000000";"1978334.000000";;"376771";"1978334";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105762";"AQIAA0020845";;;"chambres et piliers";"carrière";"carriere";"Vienne_Garnouilleau";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376583.000000";"1978305.000000";;"376583";"1978305";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106248";"AQIAA0020846";;;"galeries filantes";"carrière";"carriere";"Bavolier_01_Labory";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376861.000000";"1978169.000000";;"376861";"1978169";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"120039";"AQIAA0020847";;;"galeries filantes";"carrière";"carriere";"Garaude_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-10-07";"5";"376663.000000";"1977967.000000";;"376663";"1977967";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105773";"AQIAA0020848";;;"galeries filantes";"carrière";"carriere";"Garaude_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376874.000000";"1977974.000000";;"376874";"1977974";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105582";"AQIAA0020849";;;"chambres et galeries";"carrière";"carriere";"Camblanes_La_Chausse_Robert";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"375905.000000";"1977682.000000";;"375905";"1977682";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109535";"AQIAA0020850";;;"galeries filantes";"carrière";"carriere";"Bernazau_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376430.000000";"1977606.000000";;"376430";"1977606";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108982";"AQIAA0020851";;;"chambres et galeries";"carrière";"carriere";"Bernazau_02_Dumanieu";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376572.000000";"1977575.000000";;"376572";"1977575";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109101";"AQIAA0020852";;;"chambres et galeries";"carrière";"carriere";"Bernazau_03_Dumanieu";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376599.000000";"1977600.000000";;"376599";"1977600";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109214";"AQIAA0020853";;;"chambres et galeries";"carrière";"carriere";"Bernazau_04_Dumanieu";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376701.000000";"1977643.000000";;"376701";"1977643";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105959";"AQIAA0020854";;;"chambres et galeries";"carrière";"carriere";"Bernazau_05_Dumanieu";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-24";"5";"376838.000000";"1977592.000000";;"376838";"1977592";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"2604";"AQIAA0020855";;;"chambres et piliers";"carrière";"carriere";"Morillon_Lotte_Le_Pine_Maugey";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-30";"5";"377380.000000";"1977757.000000";;"377380";"1977757";"33085";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108707";"AQIAA0020856";;;"galeries filantes";"carrière";"carriere";"La_Pique_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-23";"5";"395270.000000";"1981515.000000";;"395270";"1981515";"33147";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108688";"AQIAA0020857";;;"chambres et galeries";"carrière";"carriere";"La_Pique_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-07-22";"M.BORDONNE";"2009-07-23";"5";"395267.000000";"1981452.000000";;"395267";"1981452";"33147";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
